Title,Summary,Cosine Similarity,Label
"Protes Akses Pegawai Ditutup, Satpam P3AKB Sumut Dikeroyok Petugas Dishub","Komandan satpam Dinas Pemberdayaan Perempuan, Perlindungan Anak dan Keluarga Berencana (P3AKB) Sumut, Ramdanisyah Pulungan, dikeroyok personel Dinas Perhubungan (Dishub) Medan. Korban bahkan dipiting oleh salah satu anggota Dishub Medan hingga tersungkur. Dilansir detikSumut, Selasa 13 Agustus 2024, peristiwa pengeroyokan itu juga viral di media social. Korban terlihat dikelilingi sejumlah petugas Dishub di depan kantor Dinas P3AKB di Jalan Iskandar Muda, Medan. Petugas Dishub itu lalu memiting dan membanting Ramdanisyah ke aspal. Awalnya dia menegur petugas Dishub karena menutup akses masuk ke Dinas P3AKB Sumut. Ramdanisyah mengaku telah melaporkan pengeroyokan itu ke pihak kepolisian.",0.8555949,relevan
"Momen Armor Suami Cut Intan Nabila Tiba di Polres, Kepala Ditutup Jaket","Polisi menggelandang Armor Toreador, pelaku KDRT terhadap selebgram Cut Intan Nabila, ke Mako Polres Bogor. Armor ditangkap untuk menjalani pemeriksaan. Armor diturunkan dari mobil lalu digiring ke ruang Satreskrim Polres Bogor. Dia juga menutupi sebagian wajahnya menggunakan jaket. Pelaku Armor Toreador (AT) kemudian ditangkap polisi di Kemang, Jakarta Selatan. "" Saat ini AT dibawa ke Polres Bogor untuk diperiksa terkait kasus KDRT kepada istrinya sendiri. "" Saat ini proses dibawa ke Polres Bogor untuk diperiksa lebih lanjut,"" imbuhnya.",0.93987423,relevan
Pemkab Setop Pembangunan Wisata yang Sempat Viral 'Rusak' Kebun Teh Puncak,"Pj Bupati Bogor, Asmaw Tosepu, beserta jajaran telah meninjau obyek wisata milik BUMD Jawa Barat (Jabar), PT Jaswita Jabar di Cisarua. Peninjauan dilakukan untuk melihat izin operasional kegiatan tersebut. Asmawa mengatakan pihaknya langsung melakukan pemberhentian operasional untuk sementara waktu. Sebab, obyek wisata tersebut diketahui tak mengantongi izin. "" Pemkab Bogor telah melayangkan surat pemberitahuan dengan nomor 503/748/UPT-II/CW/IV/2024 tanggal 27 Juni 2024 kepada PT Jaswita. Pihak PT Jaswita saat ditinjau berjanji akan menghentikan pembangunan tanpa izin dan akan melakukan pembongkaran secara mandiri sesuai dengan batas waktu yang sudah ditentukan,"" jelasnya. Pembangunan objek wisata di kawasan kebun teh tersebut akan ditinjau lagi untuk bisa dilanjutkan setelah izin dikantongi. Diketahui, kawasan wisata tersebut berada di lokasi kebun teh kawasan Gunung Mas Puncak Bogor. Video pembangunan kawasan tersebut yang membuat kawasan kebun teh gundul, sempat beredar di media sosial (medsos). Sebenarnya itu ada dalam perjanjian CLC dengan PTPN, jadi memang dalam proses pembangunan kelihatannya ada yang dibongkar tapi itu akan dihitung oleh PTPN untuk diganti, baik penanaman kembali atau kompensasi, ada kok itu di perjanjiannya,"" kata Wahyu kepada wartawan, Rabu 17 Juli. Simak juga Video: Polisi Ungkap Penyebab Bus Masuk Jurang di Jalur Alternatif Puncak",0.13761309,relevan
"WNI Disekap di Myanmar, Awalnya Diajak Kerja di Thailand Gaji Rp 150 Juta","Seorang warga Jakarta Selatan (Jaksel) berinisial SA (27) disekap di wilayah Myawaddy, Myanmar. Wilayah itu disebut sulit dijangkau karena dikuasai kelompok bersenjata. "" Saat ini Pemerintah Indonesia masih berkoordinasi dengan otoritas Myanmar untuk menangani kasus tersebut. SA bersama Risky meninggalkan Indonesia pada 11 Juli 2024. Sesampai di Bangkok, Thailand, SA bersama Risky dan empat orang keturunan India lainnya menaiki satu mobil. Dia berpikir mau dibawa ke Mae Sot, Thailand, ternyata delapan jam perjalanan tak sampai juga, ternyata malah sudah tiba pada sebuah rumah berbentuk rumah susun di Myanmar,"" kata Daniel. Ketika keluarga pertama kali dihubungi oleh SA, para penipu meminta tebusan sebesar 30 ribu dolar AS atau sekitar Rp 478 juta agar SA bisa pulang ke Indonesia dengan selamat. Simak berita selengkapnya di halaman selanjutnya. ",0.34240943,berlebihan
MAKI Dengar Jaksa Ali Fikri Dipulangkan gegara Minta Pimpinan KPK Evaluasi Diri,"Kejaksaan Agung (Kejagung) menarik sepuluh jaksa yang bertugas di KPK, salah satunya mantan Kabag Pemberitaan KPK Ali Fikri. Koordinator Masyarakat Anti Korupsi Indonesia (MAKI) Boyamin Saiman mendengar kabar Ali Fikri, yang sempat menjadi Plt Jubir KPK, dikembalikan ke Kejagung karena mengkritik pimpinan KPK. "" Khusus Ali Fikri memang tampaknya sudah tidak dikehendaki, kalau Ali Fikri loh ya. Dipulangkan, karena berani mengkritik waktu itu untuk mawas diri dan sebagainya untuk pimpinan KPK,"" kata Boyamin kepada wartawan, Senin 12 Agustus 2024. Meski demikian, dia menyebut pemulangan itu terjadi karena Ali sempat mengkritik pimpinan KPK secara terbuka. ""Waktu itu langsung dicopot dari juru bicara, diganti orang lain dan nampaknya kemudian dipulangkan. Meskipun ada alasan yang ditarik atau dipulangkan itu ya sudah waktunya, misalnya,"" kata dia. "" Tapi khusus untuk Fikri saya melihatnya karena dia berani mengkritik. Boyamin mengatakan jaksa-jaksa yang sudah bertugas lebih dari 10 tahun memang seharusnya ditarik Kejagung. Dia mengatakan jaksa-jaksa tersebut tidak memiliki jenjang karier jika terus bekerja di KPK. "" Kapuspenkum Kejagung, Harli Siregar, juga mengatakan pemulangan jaksa senior itu merupakan hal lumrah. Memang itu sudah masuk program penyegaran karena mereka-mereka sudah bertugas rata-rata 10-12 tahun di KPK,"" ujar Harli. "" Tidak ada kaitannya dengan penanganan perkara. Simak juga Video: Tak Bisa Hadir, KPK Minta Sidang Praperadilan Wamenkumham Eddy Ditunda",0.22000198,nonrelevan
Pernyataan Lengkap Jokowi Saat Pimpin Sidang Kabinet Perdana di IKN,"Presiden Joko Widodo (Jokowi) memimpin sidang kabinet paripurna perdana di Istana Garuda, Ibu Kota Negara Nusantara. Jokowi menyebut sidang kali ini istimewa karena pertama kali dilakukan di IKN. Jokowi kemudian memberikan pengantar pada rapat. Jokowi menyapa Wapres Ma'ruf, Menhan yang juga presiden terpilih Prabowo Subianto hingga jajaran menteri lainnya. IKN adalah sebuah kanvas yang mengukir masa depan dan tak semua negara, dan tak semua negara memiliki kesempatan, memiliki kemampuan untuk membangun ibu kotanya yang dimulai betul-betul dari nol,"" tuturnya. Jokowi juga menjelaskan konsep pembangunan IKN. Simak pernyataan lengkap Jokowi pada halaman berikut. ",0.868381,berlebihan
"Gerebek Narkoba di Bekasi, Polisi Temukan Senpi hingga Ratusan Amunisi","Polisi menemukan beberapa senjata api hingga ratusan amunisi di wilayah Jatisampurna, Kota Bekasi. Awal kejadian menurut pengakuan pelapor dalam rangka pengungkapan kasus narkoba yang di tangani oleh unit Resnarkoba Polsek Tanah Abang Jakarta Pusat,"" kata Ade Ary kepada wartawan, Senin 12 Agustus 2024. Saat digeledah, didapati senjata api rakitan hingga empat air gun di lokasi. Amunisi peluru ukuran 9 mm sejumlah 163 pcs, ukuran 243 mm sejumlah 97 pcs, ukuran 45 mm sejumlah 30 pcs, ukuran 270 mm sejumlah 18 pcs, ukuran 38 mm sejumlah 52 pcs, ukuran 22 mm sebanyak 50 pcs, ukuran 5,56 mm sejumlah 20 pcs, ukuran 22 mm sejumlah 91 pcs, peluru karet 9 pcs,"" jelasnya. Ade Ary mengatakan hingga kini pihak kepolisian masih melakukan serangkaian penyelidikan mendalam. Barang bukti dan tersangka sudah diamankan. """,0.67257035,relevan
"Suporter Klub Sepakbola Tarkam di Cianjur Ricuh, 1 Orang Luka Bacok","Dua kelompok suporter terlibat bentrok saat Turnamen sepakbola antar kampung (Tarkam) di Desa Cibaregbeg, Kecamatan Cibeber, Cianjur. Berdasarkan video berdurasi 1 menit yang tersebar di media sosial, tampak pemain hingga kelompok supporter dari kedua tim awalnya terlibat cekcok. Kejadiannya sore, saat babak semifinal antara kesebelasan Tim Kampung Cikole dengan tim Kampung Tugu,"" kata dia dilansir detikJabar, Minggu 11 Agustus 2024. Menurutnya bentrokan tersebut terjadi lantaran kekecewaan terhadap keputusan wasit yang dinilai tidak adil. Dia menjelaskan akibat bentrokan tersebut salah seorang supporter dari Kampung Cikole mengalami luka parah di bagian kepala usai dibacok supporter dari tim lawannya. "" Tapi sudah ditangani oleh petugas medis,"" kata dia.",0.8686356,relevan
"Jokowi Ungkap Investasi ke IKN Sudah Rp 56,2 T, 55 Bangunan Groundbreaking","Presiden Joko Widodo (Jokowi) mengatakan investasi yang masuk ke Ibu Kota Negara (IKN) Nusantara sebanyak Rp 56,2 triliun (T). Sebanyak 55 bangunan sudah di-groundbreaking oleh Jokowi. "" Per hari perlu juga saya sampaikan bahwa sudah di luar anggaran dari ABPN, investasi yang masuk sudah Rp 56,2 triliun dari 55 yang sudah groundbreaking,"" kata Jokowi dalam sidang kabinet paripurna perdana di Istana Garuda, IKN, Senin 12 Agustus 2024. Selain itu, Jokowi mengungkap konsep pembangunan di IKN. Jokowi menyebut IKN adalah kota dengan penuh kehijauan. "" Juga smart city, kota yang ditopang dengan teknologi dengan setiap aktivitas kotanya dan juga livable city kota yang nyaman ditinggali,"" tutur dia. Jokowi juga menceritakan kondisi udara di IKN Nusantara yang segar pagi tadi. Udara di IKN, kata Jokowi, sangat sejuk. """,0.5193409,relevan
"Viral Pikap Langgar Putar Balik Diminta Rp 50 Ribu, Polda Metro Minta Maaf","Video sopir pikap melanggar lalu lintas di jalanan Jakarta viral di media sosial. Sopir tersebut disetop polisi, tapi tak ditilang dan langsung dimintai uang Rp 50 ribu. Video tersebut terekam dashcam mobil pikap itu sendiri. Saat putar balik tiba-tiba datang polantas menyetopnya. ""Ini nggak boleh, masih sejam lagi,"" kata polisi tersebut kepada sopir pikap. "" Fahri menegaskan akan menindak oknum tersebut sesuai prosedur. "" Mohon maaf atas prilaku oknum anggota kami, pelanggaran oleh oknum tersebut akan kami tindak lanjuti sesuai prosedur dan oknum tersebut akan segera kami non aktifkan dari tempat tugasnya saat ini,"" kata Fahri dalam postingan di akun X TMC Polda Metro Jaya. "" Terima kasih atas saran dan masukannya,"" pungkasnya.",0.7984489,relevan
Jaksa KPK Panggil Kakak Hakim Agung Gazalba Saleh Jadi Saksi,"Jaksa KPK memanggil kakak Hakim Agung nonaktif Gazalba Saleh, Bandar Saleh, sebagai saksi sidang. Bahdar dihadirkan sebagai saksi dalam perkara dugaan gratifikasi dan tindak pidana pencucian uang (TPPU) di lingkungan Mahkamah Agung (MA) yang menjerat Gazalba. "" Selain Bahdar, ada dua saksi lainnya yang dipanggil jaksa. Jawahirul merupakan pemilik usaha UD Logam Jaya yang mengalami permasalahan hukum terkait pengelolaan limbah B3 tanpa izin dan diputus bersalah dengan vonis 1 tahun penjara. Dalam dakwaan TPPU ini, jaksa awalnya menjelaskan Gazalba Saleh menerima uang dari sejumlah sumber. Pertama, Gazalba disebut menerima SGD 18 ribu atau Rp 200 juta yang merupakan bagian dari total gratifikasi Rp 650 juta saat menangani perkara kasasi Jawahirul Fuad. Jika ditotal, Gazalba menerima sekitar Rp 62 miliar. Jaksa kemudian menyebutkan Gazalba menyamarkan uang itu dengan membelanjakannya menjadi sejumlah aset. Antara membeli mobil Alphard, menukar ke valuta asing, membeli tanah/bangunan di Jakarta Selatan, membeli emas hingga melunasi KPR teman dekat.",0.19879782,relevan
Gempar Mayat Wanita Membusuk Dalam Koper di Kosan Pangkep,"Wanita berinisial R (47) ditemukan tewas membusuk dalam koper di kosannya di Kabupaten Pangkep, Sulawesi Selatan (Sulsel). Mayat R ditemukan di indekos di Jalan Pelelangan, Kelurahan Jagong, Kecamatan Pangkajene, Pangkep, Minggu 11 Agustus 2024 sekitar pukul 11.00 Wita. Namun C melihat sebuah koper berwarna merah tidak pada tempatnya. "" Jadi dia (anak korban) datang kos dan menemukan koper yang dicurigai tidak pada tempatnya,"" terangnya. Sang anak lalu menghubungi pemilik kos terkait koper tersebut lantaran mengeluarkan bau menyengat. Keduanya juga melaporkan hal itu ke pihak kepolisian.",0.91249794,relevan
"Hoegeng Corner Kembali Hadir, Internal Polri Bisa Usulkan Polisi Teladan","Hoegeng Corner kembali hadir di detikcom. Program tersebut diselenggarakan pada 12 Agustus hingga 31 Desember 2024. Figur polisi teladan dan berprestasi yang diangkat di Hoegeng Corner berasal dari usulan Satwil/Satker Polri. Ini merupakan tahun kedua Hoegeng Corner dilaksanakan. Polisi Tapal Batas dan Pedalaman: Bripka Septinus Arui (Bhabinkamtibmas di Ayambori, Manokwari, Papua Barat)3. Selanjutnya setiap Satker dan Satwil mengirimkan anggota-anggota teladannya yang terpilih ke form pengusulan detikcom. Setelah itu, para kandidat yang terpilih akan dihubungi dan diwawancara oleh tim detikcom. Mereka juga akan tampil untuk diwawancara di program detikPagi. Selanjutnya, para kandidat Hoegeng Corner yang sudah diberitakan dan mendapatkan respons positif dari masyarakat akan dibawa ke seleksi Hoegeng Awards 2024. Meski Hoegeng Corner berasal dari usulan internal kepolisian, prinsip-prinsip yang menjadi nafas Hoegeng Awards yakni keterlibatan publik, tetap diterapkan di dalamnya.",0.4895701,berlebihan
Jokowi dan Para Menteri Tiba di Istana Garuda IKN untuk Sidang Kabinet,"Presiden Joko Widodo (Jokowi) tiba di Istana Garuda, Ibu Kota Nusantara (IKN) Kalimantan Timur (Kaltim). Pantauan detikcom di Istana Garuda, IKN, Kaltim, Senin 12 Agustus 2024, Jokowi beserta para menteri tiba pukul 09.30 WITA. Jokowi lalu mengajak para menteri berkeliling Istana Garuda. Terlihat hadir menteri yang ikut berkeliling yakni Menteri Pertahanan sekaligus Presiden terpilih Prabowo Subianto, Menteri Perencanaan Pembangunan dan Kepala Bappenas Suharso Monoarfa, Menteri Lingkungan Hidup dan Kehutanan Siti Nurbaya Bakar, Menteri Agama, Yaqut Cholil Quoumas, Menteri Sosial Tri Rismaharini, Menteri Pariwisata dan Ekonomi Kreatif Sandiaga Salahudin Uno, Menteri BUMN Erick Thohir Menteri Dalam Negeri Tito Karnavian, Menteri Pertanian Amran Sulaiman, Menteri Perhubungan Budi Karya Sumadi hingga Menteri Komunikasi dan Informatika Budi Arie Setiadi. Sidang akan digelar di lantai 1 Istana Garuda. Ada juga layar besar yang terpampang di ruangan. Menteri Sekretaris Negara Pratikno sebelumnya mengatakan sidang kabinet paripurna akan membahas hal-hal yang sifatnya umum, layaknya Sidang kabinet paripurna pada umumnya.",0.1759181,relevan
Momen Airlangga Foto Bersama Bahlil Jelang Sidang Kabinet di IKN,"Menko Perekonomian Airlangga Hartarto berfoto bersama Menteri Investasi Bahlil Lahadalia jelang sidang kabinet di Ibu Kota Nusantara (IKN). Bahlil merupakan salah satu kandidat Ketum Golkar usai Airlangga menyatakan mundur. Momen keduanya berfoto itu terjadi di IKN sebelum sidang kabinet atau saat momen santai, Senin 12 Agustus 2024 pagi. Airlangga mengenakan baju batik dan topi putih, sementara Bahlil mengenakan baju batik biru. Di lokasi yang sama tampak Menlu Reto Marsudi, Menteri Keuangan Sri Mulyani. Saat berfoto terlihat keduanya saling tertawa dan mengacungkan jempol. Tangan Airlangga pun memeluk bahu Bahlil. Airlangga telah mengumumkan pengunduran dirinya secara resmi. Selamat pagi para kader Golkar yang saya cintai. Saya Airlangga Hartarto, setelah mempertimbangkan dan untuk menjaga keutuhan Partai Golkar dalam rangka memastikan stabilitas transisi pemerintahan yang akan terjadi dalam waktu dekat, maka dengan mengucapkan bismillahirahmanirrahim serta atas petunjuk Tuhan Yang Maha Besar, maka dengan ini saya menyatakan pengunduran diri sebagai Ketua Umum DPP Golkar,"" kata Airlangga dalam video pernyataan diterima detikcom, Minggu 11 Agustus 2024. Pengunduran diri ini terhitung sejak semalam, yaitu Sabtu 10 Agustus 2024. Dia awalnya menyebut ada tiga nama yang sejauh ini muncul di internal Golkar. "" Nama-nama yang beredar itu ada Agus Gumiwang, Bambang Soesatyo, dan Bahlil,"" kata Andi Sinulingga saat dihubungi, Minggu 11 Agustus.",0.16478701,relevan
Info Titik Kemacetan Lalu Lintas di Tol Arah Jakarta Senin Pagi,"Lalu lintas di sejumlah titik di tol arah Jakarta pagi ini mengalami kepadatan. Kemacetan tersebut akibat padatnya volume kendaraan. "" Lalu lintas di tol Jakarta Cikampek (Tol Japek) juga mengalami kepadatan tepatnya di Halim arah Cawang. Lebih lanjut, kepadatan di Tol Janger juga mengalami kepadatan di sejumlah titik. Tangerang KM 17 - Karang Tengah Barat KM 12 padat, kepadatan volume lalin. Kembangan KM 08 - Kedoya KM 04 padat, kepadatan volume lalin,"" katanya.",0.95000046,relevan
Andra-Dimyati Terima Dukungan dari Kolaborasi Patriot Indonesia,"Kolaborasi Patriot Indonesia (KOPI), secara resmi memberikan dukungan kepada pasangan Andra Soni dan Dimyati Natakusumah sebagai Calon Gubernur, dan Wakil Gubernur Banten. Kami relawan kolaborasi patroli Indonesia memiliki tanggung jawab dan melanjutkan untuk kembali bergerak memenangkan calon kepala daerah yang memiliki komitmen bersama dengan pemerintahan Prabowo-Gibran, kata Sekjen Kolaborasi Patriot Indonesia Urai Zulhendri, di Tangerang Selatan, Minggu 11 Agustus 2024. Zulhendri mengatakan pihaknya sebelumnya telah mendukung dan berhasil mengantarkan Prabowo Subianto dan Gibran Rakabuming Raka sebagai presiden terpilih. ""Relawan Kopi akan berjuang bersama dan berkolaborasi dengan seluruh element rakyat untuk memenangkan dan mengantarkan pasangan Andra Soni dan Dimyati Natakusumah menjadi Gubernur dan Wakil Gubernur Banten terpilih, dalam kontestasi Pilkada serentak tahun 2024,"" katanya. Dukungan ini diberikan, karena keduanya memiliki kesamaan visi dengan Andra-Dimyati. "" Ia juga meyakinkan kedua kandidat bisa membawa nama daerah ke arah yang lebih baik. "" Calon Gubernur Banten dari Koalisi Banten Maju, Andra Soni merasa bersyukur atas dukungan yang terus mengalir. Ia berjanji akan menjaga kepercayaan Kopi yang telah mendukungnya. "" Dan terimakasih sebesar-besarnya kepada kawan-kawan dari relawan Kopi,"" ucapnya. """,0.15578449,relevan
Truk Kontainer Ini Terbakar Usai Tabrak Warga Serang hingga Tewas,"Truk kontainer terbakar usai menabrak seorang warga hingga tewas di Jalan Raya Serang-Jakarta tepatnya di Desa Julang Kecamatan Cikande, Kabupaten Serang, Banten. Truk menabrak dua motor dan menyebabkan satu orang warga tewas. "" Kontainer dari Serang menuju Tangerang, tiba di lokasi kejadian menabrak kendaraan sepeda motor,"" kata AKP Dedi saat dikonfirmasi, Selasa 13 Agustus 2024. Bukan berhenti, pengendara truk malah mencoba melarikan diri dan menabrak pengendara motor lainnya di jalur yang sama. Korban atas nama Tarmuji dan langsung meninggal dunia. "" Anggota Polsek Cikande dan warga yang melihat kejadian sebenarnya sempat melakukan pengejaran ke truk yang menabrak dua motor itu. Pelaku juga kata Dedi saat ini sudah diamankan di Polres. Dugaan sementara, pelaku dalam pengaruh alkohol saat mengemudi truk kontainer. """,0.72070926,relevan
"Gempa Susulan di Aceh Besar, Kali Ini M 4","Gempa bumi kembali terjadi Jantho, Aceh Besar, Aceh. Lokasi gempa berada di koordinat 5,28 derajat lintang utara (LU) dan 95,51 derajat bujur timur (BT). "" Dengan memperhatikan lokasi episenter dan kedalaman hiposenter, gempa bumi yang terjadi merupakan jenis gempa bumi dangkal akibat adanya aktivitas Sesar Besar Sumatra pada segmen Aceh-Central,"" kata Kepala Pusat Gempa Bumi dan Tsunami BMKG, Daryono. Sebelumnya, gempa terjadi pada pukul 20.04 WIB dengan M 4,4 (setelah dimutakhirkan). Belum ada laporan mengenai dampak kerusakan akibat gempa ini. Sejauh ini dilaporkan baru sekali terjadi gempa susulan. """,0.8793911,relevan
Plt Ketum Golkar Respons Guyon Airlangga ke Bahlil soal 'Kursi Diambil',"Plt Ketum Partai Golkar, Agus Gumiwang Kartasasmita (AGK), merespons candaan dari Airlangga Hartarto yang menyebut 'kursi diambil' Bahlil Lahadalia saat berkumpul dengan menteri-menteri kabinet Presiden Joko Widodo (Jokowi) di IKN. Sebelumnya, para menteri kabinet melempar candaan ke Menteri Investasi Bahlil Lahadalia saat berkumpul menjelang sidang kabinet di IKN. Momen itu berawal saat Bahlil berfoto bersama dengan Menko Perekonomian Airlangga Hartarto yang mundur dari Ketum Partai Golkar. Keduanya berfoto sambil mengacungkan jempol. Setelah itu, beberapa menteri mengambil kursi untuk duduk bersama dan berfoto. Airlangga langsung melempar candaan yang membuat para menteri tertawa. Guyonan itu pun dibalas Bahlil dengan penuh tawa. "" Tadi malam dia bilang suara saya aja diambil,"" ujar Sri Mulyani. "" Simak Video 'Dito Ariotedjo Bicara Kemungkinan Caketum Golkar di Munas Mengerucut ke Bahlil':",0.4631706,relevan
"Ical Apresiasi Airlangga Selama Pimpin Golkar, Ungkit Hasil Pileg-Pilpres","Ketua Dewan Pembina Partai Golkar Aburizal Bakrie (Ical) menanggapi keputusan Airlangga Hartarto mundur dari Ketua Umum Partai Golkar. Meski mengaku prihatin atas keputusan tersebut, Ical mengatakan tetap memahami posisi Airlangga. "" Lebih lanjut, dia menyadari tugas dan kompleksitas Airlangga sebagai Menko Perekonomian. Dengan begitu, menurutnya, Airlangga membutuhkan ekstra-fokus agar transisi pemerintahan berjalan baik. "" Airlangga ingin fokus di pemerintahan sebagai Menko Perekonomian mengingat tantangan ekonomi dunia ke depan juga semakin kompleks,"" ujarnya Terlepas dari itu, Ical pun menyampaikan penghargaan setinggi-tingginya atas kinerja Airlangga sebagai ketua umum Golkar. Ical mengungkit kenaikan suara Partai Golkar di Pileg 2024 dan turut memenangkan presiden terpilih Prabowo Subianto dan wakil presiden terpilih Gibran Rakabuming. """,0.79494596,relevan
Gus Jazil Kembali Terpilih Secara Aklamasi Jadi Ketum IKAPTIQ hingga 2027,"Wakil Ketua MPR RI, Jazilul Fawaid (Gus Jazil) secara aklamasi terpilih sebagai Ketua Umum Ikatan Alumni PTIQ (IKAPTIQ) dalam agenda Silaturahim Nasional (SILATNAS) IKAPTIQ di Wisma Syahida Inn, Ciputat, Tangerang Selatan, Sabtu 10 Agustus. Gus Jazil atau sapaan dari Jazilul Fawaid akan menjadi Ketua Umum IKAPTIQ hingga tahun 2027. Pertemuan nasional alumni PTIQ ini menyampaikan pokok-pokok pikiran strategis untuk kemajuan PTIQ yang telah bertransformasi menjadi universitas. Gus Jazil pun menyampaikan harapannya untuk PTIQ ke depannya. "" Apalagi sekarang statusnya sudah menjadi universitas,"" ucap Gus Jazil dalam keterangannya, Senin 12 Agustus 2024 Mantan Rektor UIN Syarif Hidayatullah Periode 2015-2019, Dede Rosyada menyampaikan poin penting untuk mendongkrak PTIQ menjadi universitas yang unggul. Salah Satunya ditunjang dengan mahasiswa asing dan dosen asing yang mengajar. "" Berapa publikasi di jurnal bereputasi yang terindeks dunia seperti scopus? Alumni PTIQ lainnya, Masykuri Abdillah, mengungkap sejumlah standar agar PTIQ dapat bersaing dengan perguruan tinggi lainnya. Sedangkan salah satu poin yang dapat mengurangi nilai PTIQ adalah periode jabatan Rektor. "" Namun, menurutnya alumni PTIQ tidak boleh berorientasi hanya pada agama. "" PTIQ harus melahirkan khalifah, sebagaimana yang diajarkan dalam Al-Qur'an, bukan sekadar bidang agama, tetapi khalifah-khalifah di berbagai bidang kehidupan, baik ekonomi, politik, maupun sosial,"" tutup alumnus angkatan 1972 asal Sulawesi Tenggara ini.",0.20657834,relevan
"Tawuran Antar-gangster di Bekasi Memakan Korban, 1 Orang Tewas Dibacok","Aksi tawuran dua gangster pecah di Kedung Waringin, Kabupaten Bekasi. Kabid Humas Polda Metro Jaya Kombes Ade Ary Syam Indradi mengatakan peristiwa tersebut terjadi pada Minggu 11 Agustus 2024 dini hari. Awal kejadian saksi menerangkan sedang menonton tawuran antara anak geng 'Story Swamp' dari wilayah Desa Karangharum dengan anak geng 'Sewot' dari wilayah Mekarjaya yang terjadi di TKP,"" kata Ade Ary kepada wartawan, Senin 11 Agustus. Saat itu saksi mendengar ada korban yang terkena bacokan dalam aksi tawuran yang terjadi. Saat ini pihak kepolisian masih melakukan penyelidikan, termasuk memburu pelaku pembacokan. "" Sesampainya di rumah sakit, korban dinyatakan sudah meninggal dunia dengan luka pada bagian dada dalam sebelah kanan.",0.87352675,relevan
Sejarah Perolehan Medali Olimpiade oleh Tim Indonesia dari Masa ke Masa,"Olimpiade Paris 2024 telah selesai diselenggarakan. Ketiga medali tersebut berasal dari tiga cabang olahraga (cabor). Pertama, perolehan medali perunggu dari cabor bulu tangkis yang diraih oleh Gregoria Mariska Tunjung. Sebanyak 10 medali emas, kemudian 14 medali perak, dan 16 medali perunggu.",0.98120946,relevan
Penumpang Keluhkan Jalur TransJakarta Diserobot saat Macet di Pancoran,"Kemacetan terjadi di ruas Jalan Gatot Subroto tepatnya setelah Fly Over Pancoran arah Kuningan. Tidak adanya separator di depan halte busway Pancoran juga membuat bus TransJakarta harus mengantre bersama dengan kendaraan pribadi. Sejumlah penumpang bus TransJakarta mengeluhkan jalur busway yang kerap diserobot oleh kendaraan pribadi. Sebel juga sih, kalau saya naik busway kan biar cepet tapi malah jadi lama gara-gara yang suka nyerobot,"" kata Edwin ditemui di halte busway Pancoran, Jakarta Selatan, Senin 12 Agustus 2024. Sehingga perjalanan bus TransJakarta menjadi lebih lancar. "" Ya enaknya naik busway itu kan punya jalur sendiri gitu jadi bisa lebih cepat dibanding yang lain gitu. Tapi kalo diserobot gitu, rasanya sama aja,"" katanya. Dia berharap penjagaan di jalur busway bisa ditingkatkan khususnya di saat jam sibuk seperti jam berangkat kantor. "" Bikin tambah lama ya kita nunggu, padahal kan udah ada aturannya ngga boleh itu.",0.5487981,relevan
"Prabowo: Sebagai Pengusaha, Saya Salah Satu Investor IKN","Menhan yang juga presiden terpilih Prabowo Subianto berbicara tentang investor di Ibu Kota Negara (IKN) Nusantara. Prabowo mengaku salah satu investor di IKN. "" Prabowo juga menyinggung soal rencana berkantor di IKN Nusantara usai dilantik sebagai presiden nantinya. Prabowo menyebut presiden harus berada di Ibu Kota. Prabowo mengatakan Jokowi telah menginisiasi pembangunan IKN. Karena itu, dia ingin melanjutkan bahkan menyelesaikan IKN. "" Prabowo menyadari pembangunan IKN bukan pekerjaan yang sebentar. Walaupun kita sadar pembangunan ibu kota itu bukan pekerjaan yang sebentar, ya pekerjaan yang lama, yang berat, tapi saya percaya dalam 3,4,5 tahun fungsi dari pada ibu kota ini sudah bisa berjalan ya,"" tuturnya.",0.86033344,relevan
Dishub Uji Coba Parkir Berbayar di Jalan Tegar Beriman 19 Agustus,"Dinas Perhubungan (Dishub) Kabupaten Bogor akan melakukan penataan parkir di Jalan Raya Tegar Beriman, Cibinong, atau di sekitar kompleks perkantoran pemda. Ada delapan titik di sepanjang jalan tersebut. Untuk diketahui, uji coba penataan parkir tepi jalan umum di delapan titik Jalan Tegar Beriman akan dilakukan selama tiga bulan dengan menerapkan pembayaran non-tunai atau QRIS,"" kata Dadang, Senin 12 Agustus 2024. Penerapan parkir berbayar nantinya akan dilakukan pada pukul 07.00-16.00 WIB. Anggota Dishub akan ditempatkan beserta sarana prasarananya. "" Sosialisasi juga terus dilakukan melalui media massa dan juga videotron, agar informasi kegiatan penataan parkir ini tersebar ke seluruh masyarakat Kabupaten Bogor,"" lanjut Dadang.",0.87001616,relevan
