Title,Summary,Cosine Similarity,Label
Pertamina Nyatakan Kesiapannya Berkolaborasi Kembangkan Energi di Afrika,"Direktu Utama Dirut Pertamina Nicke Widyawati mengatakan, negaranegara Afrika, sama seperti Indonesia, memiliki banyak sumber daya mineral yang potensial. Nicke menjelaskan, Pertamina telah melakukan ekspansi di Afrika sejak 2013. Kemudian, Pertamina juga sedang mengejar ekspansi bisnis di Kenya guna mengembangkan blok panas bumi. ""Kami kembangkan dari hulu ke hilir, dimulai dari pengeboran hingga pembangkit listrik tenaga panas bumi,"" tuturnya. Tak hanya itu, di Afrika Selatan, Pertamina dengan kompetensi yang dimiliki juga menawarkan solusi energi terbarukan, melalui project gas to power. "" Dalam kolaborasi yang telah berjalan selama ini, Nicke juga mengapresiasi dukungan yang sangat baik dari pihak pemerintah Indonesia maupun Afrika. "" Pertamina terus mengupayakan pencarian blokblok potensial baru di Afrika. Baik Indonesia dan Afrika memiliki sumber daya mineral yang sangat besar, sehingga masih banyak peluang untuk berkolaborasi untuk meningkatkan perekonomian negara sekaligus membuka lapangan kerja, ujarnya. Sebagai informasi, Pertamina sebagai perusahaan pemimpin di bidang transisi energi, berkomitmen dalam mendukung target Net Zero Emission NZE 2060 dengan terus mendorong programprogram yang berdampak langsung pada capaian SDGs.",0.16097659,nonrelevan
"Wacana Bentuk Angkatan Siber, Menko Polhukam Sebut Pertahanan Konvensional Tak Cukup","Menteri Koordinator Bidang Politik, Hukum, dan Keamanan Menko Polhukam Hadi Tjahjanto menegaskan bahwa Angkatan Siber pada Tentara Nasional Indonesia TNI penting untuk dibentuk. Ini adalah matra keempat dalam pertahanan negara. Mantan panglima TNI itu menyebutkan, Indonesia sudah pernah mengalami perang siber, salah satunya saat konflik dengan Timor Leste. Pada waktu itu, perang siber menjadi alat yang digunakan oleh pihak lawan untuk mempengaruhi opini publik dan membentuk persepsi global. Kita harus berhadapan dengan negaranegara pendukungnya melalui perang siber, dan saat itu kita masih membutuhkan pengalaman lebih untuk menang, kata Hadi. Kita mempengaruhi pikiran masyarakat untuk melaksanakan kehendak kita. Oleh karena itu, Kementerian Pertahanan sedang membangun kemampuan untuk melaksanakan perang siber dan menangkal serangan balik yang mungkin terjadi, ujar Hadi,  Saat ini, Mabes TNI dan Kementerian Pertahanan sedang membangun satuan khusus yang didedikasikan untuk perang siber. Revisi pada waktu itu kita laksanakan pada tahun 2020 pada waktu saya panglima. Dengan adanya hal baru ini tentunya Mabes TNI akan menyesuaikan kekinian. Dengan mengubah atau memperbaiki doktrin TNI, ujar mantan Kepala Staf TNI Angkatan Udara itu.",0.23127836,berlebihan
"Sapa Anak Yatim-Orang Sakit Saat Tiba di Jakarta, Paus Fransiskus Dinilai Prioritaskan Kaum Marginal","Paus Fransiskus dinilai memprioritaskan kaum marginal atau orangorang yang terpinggirkan ketika tiba di Indonesia pada Selasa 3 September 2024 kemarin. Dia pun menyapa kurang lebih 40 orang dari kelompok marginal secara hangat. Paus selalu menaruh perhatian khusus kepada orang miskin, telantar, pengungsi, dan korban human trafficking, ujar Martinus dalam keterangannya, Rabu 4 September 2024. Martinus menjelaskan, perhatian Paus Fransiskus terhadap kelompok marginal telah dituangkan dalam Evangelii Gaudium tahun 2013, tak lama setelah terpilih menjadi pemimpin umat Katolik sedunia. Kala itu, Paus Fransiskus menyebut betapa pentingnya perhatian kepada segala bentuk kemiskinan. Sangat perlu memberi perhatian dan mendekatkan diri kepada bentukbentuk baru kemiskinan dan kerentanan, di mana Kristus yang menderita ada di dalamnya dan kita dipanggil untuk mengenaliNya, bahkan jika upaya untuk mengenaliNya tampaknya tidak memberi kita manfaat nyata dan langsung,"" kata Paus Fransiskus pada 2013 lalu. Sementara itu, Paus Fransiskus juga menyerukan agar setiap negara terbuka untuk bermurah hati dengan menciptakan bentuk sintesis budaya baru. Suster M Maria Lusia Kusrini 69 yang mendampingi anakanak ini menceritakan, betapa bahagianya anakanak bisa bertemu langsung dengan Paus. Begitu bapak Paus menghampiri dan salaman, eh anakanak ini langsung peluk.",0.1709914,berlebihan
"Paus Fransiskus Tiba di Istana, Lambaikan Tangan ke Wartawan dan Langsung Disambut Jokowi","Pemimpin tertinggi gereja Katolik sedunia, Paus Fransiskus tiba di Istana Merdeka, Jakarta pukul 09.35 WIB. Paus kemudian diterima oleh Presiden Jokowi di teras Istana Merdeka. Kemudian, Presiden memperkenalkan para pejabat Indonesia yang ikut mendampinginya dalam menerima Paus. Yakni dengan memperdengarkan lagu kebangsaan Vatikan dan lagu kebangsaan Indonesia Raya secara bergantian. Saat lagu diperdengarkan, ada penembakan meriam sebanyak 21 kali. Setelan prosesi penyambutan kenegaraan selesai, Presiden Jokowi mengajak Paus Fransiskus untuk masuk ke dalam Istana Merdeka. Presiden dan Paus Fransiskus kemudian berfoto bersama. Di sana, keduanya melakukan pertemuan tatap empat mata dan berbincang veranda talk.",0.9075279,berlebihan
"Soal Dirikan Partai, Anies: Bukan soal 1 Orang, tapi 40 Juta Orang Lebih yang Inginkan Perubahan","Mantan Gubernur DKI Jakarta, Anies Baswedan mengungkapkan bahwa dirinya belum sampai pada keputusan final terkait rencana mendirikan partai politik parpol atau organisasi kemasyarakatan ormas usai gagal berkontestasi pada Pemilihan Kepala Daerah Pilkada 2024. saya akan hatihati tetapi saya tidak menutup opsi untuk pembentukan ormas ataupun partai karena aspirasi itu ada, ujar Anies dalam wawancara eksklusif bersama Najwa Shihab di program Mata Najwa. Kita akan lakukan keseriusan untuk mengkaji untuk menakar, bukan sekadar karena euforia dari lingkungan sekitar. Oleh karena itu, harus dilakukan dengan matang, bukan sekadar euforia sesaat, ujar Anies menegaskan. Meskipun demikian, Anies mengakui bahwa momentum saat ini memang bisa dikatakan memungkinkan untuk mendirikan partai baru. Momentum penting, tapi kematangan juga penting. Ini yang saat ini saya sedang pertimbangkan dengan serius, ada beberapa yang ditugaskan untuk melakukan semacam kajian dan dari situ nanti kita putuskan, katanya. Kemudian, Anies mengungkapkan alasannya mengakomodasi gagasan pendirian partai atau ormas tersebut. Menurut Anies, gagasan itu muncul karena banyak pendukung yang ikuti membantu dan memperjuangkan saat Pemilihan Presiden Pilpres 2024 lalu merasa aspirasi perubahan tidak lagi dibawa oleh partai politik parpol.",0.19130036,berlebihan
"Peringati Harpelnas, ANTAM Tingkatkan Kepuasan Pelanggan lewat Inovasi Layanan dan Produk Berkualitas","PT Aneka Tambang Tbk ANTAM, anggota dari PT Mineral Industri Indonesia Persero MIND ID Badan Usaha Milik Negara BUMN Holding Industri Pertambangan HIP, terus berinovasi dalam produk serta memperkuat layanan untuk meningkatkan kenyamanan pelanggan terhadap produk ANTAM. Inovasi dan penguatan layanan tersebut dilakukan dalam rangka memperingati Hari Pelanggan Nasional Harpelnas yang diperingati setiap 4 September. Kami memiliki berbagai saluran yang dapat diakses pelanggan untuk menyampaikan umpan balik dan keluhan terkait produk serta layanan ANTAM, yang kemudian dikelola untuk meningkatkan pelayanan perusahaan,"" ujarnya dalam siaran pers yang diterima Kompas.com, Rabu 4 September 2024. Ia juga menyebut bahwa ANTAM secara konsisten melakukan survei kepuasan pelanggan untuk memahami kebutuhan mereka. "" Kami meyakini bahwa menjaga kepercayaan dan meningkatkan kepuasan pelanggan adalah hal penting bagi bisnis ANTAM. Melalui survei berkala yang dilakukan, kami memastikan dapat memberikan pelayanan terbaik,"" jelas Faisal. Sementara itu, untuk produk logam dasar, ANTAM mencatatkan CSI sebesar 90,63 pada 2023, meningkat 5,76 poin dari angka pada 2022.",0.3685836,relevan
"Benny K Harman Kritik MA dan MK, Sebut sebagai ""Tukang Stempel"" Pemerintah","Anggota Komisi III DPR RI, Benny K Harman, menyebut Mahkamah Agung MA dan Mahkamah Konstitusi MK sebagai ""tukang stempel"" pemerintah. "" Apanya maunya pemerintah, MA jadi tukang stempel. Menurut Benny, jika MK dan MA hanya melaksanakan program pemerintah, maka lembagalembaga tersebut kembali ke era Orde Lama. MK, MA belum ada, MA itu subordinasi pemerintah, tugas MA kekuasaan kehakiman saat itu adalah melaksanakan program pemerintah yang disebut Resopim Revolusi, Sosialisme, dan Pimpinan Nasional,"" ucap dia. Malah ikut menyukseskan program pemerintah, quote and quote, eksekutif. Begitu juga MA, begitu juga KY,"" imbuh dia. Bapak harus membangun basis visi misi sendiri dengan mengacu pada kewenangan yang dimiliki oleh lembagalembaga yang bapak pimpin. Berdasarkan itu lah justru anggaran,"" ujar Benny.",0.7650081,relevan
Wapres Harap Pemerintahan Baru Lanjutkan Program Penurunan Stunting,"Wakil Presiden RI Maruf Amin berharap pemerintah baru dapat melanjutkan dan memperkuat pelaksanaan program percepatan penurunan stunting atau gangguan pertumbuhan pada anak. Untuk mewujudkan hal ini tentu saja program yang sudah disusun harus dilanjutkan secara konsisten dan penuh komitmen oleh seluruh pimpinan, kata Wapres saat memberikan pengarahan pada Rapat Koordinasi Nasional Rakornas percepatan penurunan stunting di Hotel Grand Sahid Jaya, Jakarta, Rabu 4 September 2024. Maruf Amin mendorong pemerintahan baru untuk memiliki komitmen yang sama dalam melanjutkan program ini. Ke depan saya sangat berharap jajaran pemimpin pemerintahan baru dapat terus berkomitmen melanjutkan pelaksanaan program percepatan penurunan stunting dan menjaga hasil yang dicapai sebelumnya, kata Maruf Amin. Akan lebih baik lagi jika dapat melampaui capaian pada periode sebelumnya, tutur Ketua Dewan Syura Partai Kebangkitan Bangsa PKB itu.",0.7507113,relevan
"Klarifikasi Kaesang soal Jet Pribadi Batal, KPK Fokuskan ke Laporan Direktorat PLPM","Juru Bicara Komisi Pemberantasan Korupsi KPK Tessa Mahardhika Sugiarto mengatakan, Direktorat Gratifikasi KPK batal mengundang putra bungsu Presiden Joko Widodo Jokowi untuk mengklarifikasi penggunaan pesawat jet pribadi. Menurut Tessa, laporan yang terkait Kaesang kini difokuskan ke Direktorat Penerimaan Layanan Pengaduan Masyarakat PLPM KPK, bukan lagi pada Direktorat Gratifikasi. "" Iya sudah tidak ke sana lagi berencana undang Kaesang. Tessa tidak menyebutkan apakah Kaesang sebagai terlapor akan dimintai keterangan. Namun, ia menambahkan bahwa laporan ini bisa naik ke tahap penyelidikan jika memenuhi unsur tindak pidana korupsi atau membutuhkan dokumen pendukung lainnya. "" KPK, kata dia, bekerja sesuai dengan aturan perundangundangan yang berlaku. Bukan berarti setop kawankawan, tetap bisa ditindaklanjuti,"" tuturnya. Klarifikasi Kaesang Lagi dijadwalkan oleh Direktorat LHKPN,"" kata Ketua KPK Nawawi Pomolango di Kompleks Parlemen, Jakarta, Selasa 3 September 2024. Nawawi pun menegaskan bahwa KPK dapat mengusut dugaan gratifikasi kepada Kaesang meski Kaesang bukanlah penyelenggara negara. Sebab, Kaesang merupakan sanak saudara dari para penyelenggara negara, yakni anak dari Presiden Joko Widodo, adik dari wakil presiden terpilih Gibran Rakabuming Raka, serta adik ipar Wali Kota Medan Bobby Nasution. Nawawi menjelaskan, pemberian gratifikasi terhadap keluarga atau kerabat penyelenggara negara dapat dikategorikan sebagai perdagangan pengaruh. "" Tidak ada, semua orang di hadapan KPK sama,"" kata dia.",0.25750262,relevan
MK Prediksi Sengketa Pilkada 2024 Capai 324 Perkara,"Mahkamah Konstitusi MK memprediksi sengketa pemilihan kepala daerah tahun ini mencapai 324 perkara. Sekretaris Jenderal Sekjen MK Heru Setiawan memprediksi, sengketa pilkada terjadi di 545 daerah. "" Pada tahun 2016, jumlah perkara yang diregistrasi MK sebanyak 152 perkara dari 269 daerah atau 55,51 persen. Tahun 2018, ada sebanyak 70 perkara sengketa pilkada dari 171 daerah atau 42,11 persen. Sehingga ratarata penanangan perkara perselisihan hasil pemilihan gubernur bupati dan wali kota adalah 53,49 persen,"" ucap Heru. Berkenaan dengan potensi masuknya perkara pilkada tahun ini, MK telah menetapkan dan menyusun dua aturan. Pertama, Peraturan MK Nomor 3 Tahun 2024 tentang Tata Beracara dalam Perselisihan Hasil Pemilihan Gubernur, Bupati dan Wali Kota.",0.8339637,relevan
Budi Arie: Negara Sebesar Indonesia Perlu Angkatan Siber,"Menteri Komunikasi dan Informatika Menkominfo Budi Arie Setiadi mendukung usulan pembentukan Angkatan Siber pada TNI. Menurut dia, angkatan siber sangat diperlukan untuk meningkatkan kekuatan pertahanan di Indonesia di tengah perkembangan teknologi digital. Kita ini negara sebesar ini memerlukan cyber defence yang kuat, pertahanan siber. Karena kalau negaranegara maju perangnya 1020 tahun ke depan bukan perang fisik, tetapi perang siber, ujar Budi di Gedung DPR RI, Rabu 4 September 2024. Sudah saatnya Indonesia segera mempersiapkan pembentukan matra keempat Tentara Nasional Indonesia dengan menghadirkan Angkatan Siber, kata Bamsoet saat berpidato dalam Sidang Tahunan MPR RI dan Sidang Bersama DPR RI dan DPD RI di Kompleks Parlemen, Jakarta, Jumat 16 Agustus 2024. Apalagi dunia saat ini sudah memasuki era digitalisasi di mana operasi militer semakin dapat dikendalikan dari jarak yang sangat jauh, dengan lebih cepat, tepat, dan akurat. Panglima TNI Jenderal Agus Subiyanto pun mengaku sudah diminta oleh Presiden Joko Widodo untuk membentuk Angkatan Siber pada TNI. Untuk itu, TNI bakal fokus merekrut warga yang memiliki kemampuan teknologi dan informasi mumpuni.",0.22691458,relevan
Cak Imin Disebut Usulkan Anak Muda Jadi Ketua Harian PKB,"Ketua DPP Partai Kebangkitan Bangsa PKB, Daniel Johan, mengungkapkan bahwa Ketua Umum PKB, Muhaimin Iskandar, mengusulkan figur muda untuk mengisi posisi ketua harian dalam struktur kepemimpinan yang baru. Ini terobosan ide dari Cak Imin, tentunya berdasarkan masukanmasukan yang ada, ujar Daniel di Gedung DPR RI, Senayan, Jakarta, Rabu 4 September 2024. Menurutnya, yang terpenting adalah figur muda tersebut memiliki visi yang kuat untuk menjembatani aspirasi anak muda di PKB. Kita juga terbuka dengan yang di luar, tapi punya visi yang kuat, punya semangat yang besar, yang bisa berkomunikasi dengan kaum muda, Gen Z, yang kritis, yang ingin Indonesia lebih baik, tuturnya. Diketahui, PKB telah memilih Muhaimin Iskandar untuk kembali menjabat sebagai ketua umum periode 20242029. Saat ini, PKB belum mengumumkan secara resmi struktur kepemimpinan yang baru.",0.6399883,relevan
Wapres Klaim Prevalensi Stunting Turun Dalam 5 Tahun Terakhir,"Wakil Presiden Wapres RI, Maruf Amin mengeklaim, prevalensi stunting atau gangguan pertumbuhan pada anak turun dalam lima tahun terakhir. Prevalensi stunting sendiri kerap digunakan untuk menggambarkan jumlah kasus stunting yang ada di suatu daerah berdasarkan data yang telah dihimpun. Selama pelaksanaan program percepatan penurunan stunting lima tahun terakhir, begitu banyak kemajuan yang sudah tercatatkan, kata Wapres dalam  Rapat Koordinasi Nasional Rakornas percepatan penurunan stunting di Hotel Grand Sahid Jaya, Jakarta, Rabu 4 September 2024. Kita patut berbangga bahwa semua pencapaian ini adalah buah dari kerja keras kerja cerdas, dan kerja kolaboratif kita semua, kata Maruf Amin. Dalam kesempatan ini, Wapres juga mengapresiasi kerja seluruh pemangku kepentingan terkait dalam penurunan angka stunting ini, baik pimpinan lembaga negara maupun kepala daerah. Mereka berkomitmen penuh dalam menjalankan kebijakan pemerintah untuk menekan prevalensi stunting hingga ketingkat daerah, ujar dia, Adapun pemerintah menargetkan angka prevalensi stunting di Indonesia dapat turun hingga angka 14 persen pada akhir 2024.",0.24325228,relevan
9.000 Aparat Gabungan Dikerahkan Amankan Misa Akbar Paus Fransiskus di GBK,"Sebanyak 9.000 aparat gabungan dikerahkan untuk mengamankan pelaksanaan Misa Akbar yang akan dipimpin oleh Paus Fransiskus di Gelora Bung Karno GBK Jakarta pada Kamis 5 September 2024 besok. "" Pengamanan ini dilakukan melalui beberapa lapisan, yaitu Paspampres di ring 1, TNI di ring 2, dan Polri di ring 3. Listyo menjelaskan, pengamanan dilakukan dengan sangat ketat untuk memastikan keamanan Paus Fransiskus, para pengunjung, dan seluruh peserta misa. "" Selain itu, peserta juga akan diberikan gelang khusus sebagai tanda telah melalui proses verifikasi. Sampai saat ini, panitia melaporkan bahwa hampir 87.000 orang telah mendaftar untuk menghadiri Misa Akbar tersebut. """,0.90000296,relevan
"Hindari Macet Parah Jelang Misa Akbar Besok, Gunakan Rute Alternatif","Acara Misa Akbar yang dihadiri Paus Fransiskus besok di Gelora Bung Karno, Jakarta, Kamis 5 September 2024 esok diperkirakan akan menyebabkan kemacetan. Kami sudah minta kepada jajaran lalu lintas khususnya untuk menginformasikan kepada masyarakat tentang rute alternatif yang bisa digunakan selama proses kegiatan Misa Akbar,"" kata Listyo di Jakarta, Rabu 4 Agustus 2024. Kapolri juga menekankan pentingnya pengaturan lalu lintas, parkir, serta penjemputan para jemaah yang akan menghadiri kegiatan tersebut. "" Dia berharap, acara Misa Akbar yang akan digelar besok bisa menjadi simbol toleransi antar agama di Indonesia. Kita harus menjaga bersamasama simbol toleransi ini,"" tegasnya. Berikut tujuh titik rekayasa lalu yang diberlakukan di sekitar Stadion Gelora Bung Karno yang dikutip dari Instagram korlantaspolri.ntmc",0.79882205,relevan
"KPK Ingin Panggil Kaesang, Anggota Komisi III DPR: Jangan Bikin Gaduh yang Enggak Perlu","Anggota Komisi III DPR RI Benny K Harman meminta Komisi Pemberantasan Korupsi KPK tak perlu membuat gaduh masyarakat dengan berniat memanggil Ketua Umum Partai Solidaritas Indonesia PSI sekaligus putra bungsu Presiden Joko Widodo, Kaesang Pangarep. KPK itu jangan bikin gaduh yang enggak perlu. Dia adalah orang swasta, ujar Benny di Kompleks Parlemen, Senayan, Jakarta, Rabu 4 September 2024. Tapi saat ini Kaesang adalah orang bebas yang tidak terikat dengan aturanaturan penyelenggara negara. Dia bukan penyelenggara negara, juga bukan pejabat negara. Kalau dia mau sewa pribat jet, ke mana, itu adalah haknya beliau. Ia menegaskan, KPK tetap punya kewenangan untuk melakukan pemeriksaan atas dugaan gratifikasi pada Kaesang, meskipun Kaesang bukan penyelenggara negara. Alasannya, Jokowi, Gibran Rakabuming Raka, maupun Bobby Nasution adalah pejabat negara. Sehingga pemberian gratifikasi terhadap keluarga penyelenggara negara dapat dikategorikan sebagai perdagangan pengaruh.",0.576858,relevan
KPK Panggil Dua Politikus PDI-P Jadi Saksi Kasus Suap Proyek DJKA,"Komisi Pemberantasan Korupsi KPK memanggil dua orang politikus PDIP untuk diperiksa sebagai saksi kasus dugaan korupsi proyek jalur kereta di Direktorat Jenderal Perkeretaapian DJKA, Kementerian Perhubungan, Rabu 4 September 2024. Dua politikus itu adalah Ketua Komisi V DPR Lasarus dan Wakil Sekretaris Jenderal PDIP Yoseph Aryo Adhi Darmo. "" Pemeriksaan dilakukan di Gedung KPK Merah Putih, untuk tersangka DRS,"" kata Juru Bicara KPK Tessa Mahardhika Sugiarto dalam keterangannya, Rabu. Ia mengaku dicecar penyidik terkait operasional Tim Pemenangan JokowiMaruf pada Pemilu 2019 yang saat itu diketuai Erick Thohir dan Hasto Kristiyanto sebagai sekretarisnya. Kasus itu terus berkembang karena korupsi diduga terjadi di banyak titik pembangunan jalur kereta, baik di Jawa Bagian Tengah, Bagian Barat, Bagian Timur Sumatera dan Sulawesi. Suap yang diberikan bervariasi yang mengacu pada persentase dari nilai proyek yang mencapai puluhan hingga ratusan miliar.",0.5566928,relevan
Paus Fransiskus: Gereja Katolik Ingin Tingkatkan Dialog Antaragama,"Paus Fransiskus mengungkapkan keinginan Gereja Katolik untuk meningkatkan dialog antaragama sebagai langkah untuk menghapus prasangka dan membangun kepercayaan di antara umat manusia. "" Gereja Katolik berkeinginan untuk meningkatkan dialog antaragama. Gereja Katolik juga berupaya melayani kebaikan bersama dengan memperkuat peran aktoraktor sosial, mendorong pembentukan struktur sosial yang lebih seimbang, serta memastikan distribusi bantuan sosial yang lebih efisien dan adil. Menurut Paus, UUD 1945 mencerminkan wawasan hidup yang demokratis dan merdeka. "" Dengan cara yang sama, kalimat pembuka undangundang dasar anda merujuk dua kali pada keadilan sosial sebagai fondasi tatanan internasional yang dinginkan dan sebagai salah satu tujuan yang harus dicapai demi kepentingan seluruh rakyat Indonesia,"" lanjutnya. Presiden Jokowi dan Paus Fransiskus juga sempat berbincang di teras belakang Istana Negara bersama Menteri Luar Negeri Retno Marsudi. Selain itu, Kepala Negara juga memperkenalkan Prabowo Subianto sebagai Presiden terpilih kepada Paus Fransiskus.",0.631618,relevan
DPR Bahas Revisi UU Kementerian Negara Mulai Senin Pekan Depan,"Badan Legislasi Baleg DPR RI akan memulai pembahasan revisi UndangUndang Kementerian Negara pada Senin 9 September 2024 pekan depan. Wakil Ketua Baleg DPR Achmad Baidowi menyatakan, Baleg telah menjadwalkan rapat kerja raker pada Senin mendatang setelah menerima daftar inventarisasi masalah DIM dari pemerintah. "" Sudah terima DIM,"" kata Baidowi saat dikonfirmasi Kompas.com, Selasa 4 September 2024. Namun, ia mengatakan, isi rapat tersebut akan dmengikuti kesepakatan para anggota Baleg. "" Ada yang beda ada yang sama,"" ujar Awiek. "" Menteri Hukum dan Hak Asasi Manusia Menkumham Supratman Andi Agtas menjelaskan, jajaran eksekutif belakang ini memang berupaya mempercepat penyelesaian DIM untuk revisi 3 UU. Ada tiga RUU sekarang yang memang saya kejar menyangkut proses penyelesaian DIMnya.",0.7058654,relevan
"Finalisasi Struktur Kepemimpinan Baru, PKB Pertimbangkan Anak Muda Jadi Ketua Harian","Ketua DPP Partai Kebangkitan Bangsa PKB Daniel Johan mengatakan, pihaknya tengah mempertimbangkan figur anak muda sebagai ketua harian. Namun, saat ini wacana itu masih dibahas di internal PKB. Ya banyak kejutan ya, salah satu terobosan yang paling menarik nanti meskipun ini masih dalam finalisasi, rencananya nanti akan ada ketua harian, ujar Daniel di Gedung DPR RI, Senayan, Jakarta, Rabu 4 September 2024. Ia mengungkapkan, wacana itu justru muncul dari Ketua Umum PKB Muhaimin Iskandar. Tentunya berdasarkan masukanmasukan yang ada, kata dia.",0.9437468,relevan
Menkumham: Jokowi Beri Atensi Khusus Masalah Kelebihan Kapasitas Lapas,"Menteri Hukum dan Hak Asasi Manusia Menkumham Supratman Andi Agtas mengungkapkan, permasalahan kelebihan kapasitas di lembaga pemasyarakatan lapas mendapat perhatian khusus dari Presiden Joko Widodo. Supratman mengataka, Presiden Jokowi sempat memintanya untuk menghadap guna membahas masalah overcrowding di lapaslapas di Indonesia dan mencari solusi untuk mengatasinya. Salah satu cara untuk mengatasi itu dalam waktu yang lebih singkat adalah lewat restorative justice. Kan itu yang menjadi persoalan menyangkut restorative justice tadi, ujarnya. Sebagai informasi, Menkumham sebelumnya Yasonna Laoly menyatakan, Lapas di Indonesia saat ini mengalami overcrowding sebesar 89 persen. Yasonna mengatakan, kapasitas Lapas di Indonesia sebenarnya hanya untuk 140.000 orang, namun saat ini penghuninya mencapai 265.000. Saat ini ada 531 Lapas/rutan yang beroperasi dengan kapasitas hunian 140.424. Ini adalah kondisi riilnya, kata Yasonna dalam rapat antara Komisi III DPR dan Kemenkumham, di Gedung DPR, Senayan, Jakarta, Rabu 12 Juni 2024 Yasonna menambahkan, untuk mengatasi masalah overcrowding ini, UndangUndang Pemasyarakatan perlu ditata ulang. """,0.70468101,relevan
Paus Fransiskus Dijadwalkan Kunjungi Terowongan Silaturahmi Masjid Istiqlal-Katedral,"Imam Besar Masjid Istiqlal Nasaruddin Umar mengungkapkan, Paus Fransiskus, pemimpin tertinggi Gereja Katolik, akan mengunjungi Terowongan Silaturahmi Masjid IstiqlalKatedral Jakarta pada Kamis 5 September 2024. Pihak Masjid Istiqlal telah mempersiapkan segala kebutuhan untuk kunjungan tersebut, termasuk melakukan geladi bersih untuk menyambut Paus Fransiskus dalam perjalanan apostoliknya di hari ketiga di Indonesia. "" Sebagai informasi, terowongan silaturahmi adalah sebuah terowongan bawah tanah yang menghubungkan Masjid Istiqlal dan Gereja Katedral. Terowongan ini dibangun dengan panjang 28,3 meter, tinggi 3 meter, lebar 4,1 meter, dengan luas total terowongan 136 meter persegi dan luas shelter serta terowongan mencapai 226 meter persegi. Pintu masuk terowongan dirancang dengan gaya modern dan menggunakan material transparan. Pembangunan terowongan dimulai pada 15 Desember 2020 dengan anggaran Rp 37,3 miliar.",0.61903965,relevan
Densus 88 Tangkap Dua Terduga Teroris di Bekasi,"Detasemen Khusus Densus 88 Antiteror Polri menangkap dua terduga teroris di wilayah Bekasi Timur, Jawa Barat, Selasa 3 September 2024. "" Saat ini penyidik sedang melakukan investigasi intensif,"" kata Juru Bicara Densus 88 Antiteror Polri Kombes Aswin Siregar kepada wartawan, Rabu 4 September 2024. Ada dua orang dan pemeriksaan masih berjalan,"" kata dia.",0.97133636,relevan
Menkumham Sudah Tanda Tangani SK Kepengurusan PKB Hasil Muktamar Bali,"Menteri Hukum dan Hak Asasi Menkumham Supratman Andi Agtas mengaku sudah menandatangani surat keputusan terkait kepengurusan baru PKB. Kalau tidak salah saya sudah tanda tangani. Kalau tidak salah ya, ujar Supratman di Gedung DPR RI, Rabu 4 September 2024. Dia hanya menegaskan bahwa Kemenkumham akan melayani setiap permohonan pengesahan partai politik, sesuai dengan yang telah diajukan. Supratman juga menolak berkomentar soal adanya isu pelaksanaan muktamar ulang yang digelar oleh sejumlah elit PKB. Muktamar PKB di Bali mengeluarkan hasil untuk mendapuk kembali Muhaimin sebagai ketua umum.",0.9341371,relevan
Panglima Sebut Angkatan Siber Bakal Rekrut Banyak Warga Sipil,"Panglima TNI Jenderal Agus Subiyanto menyampaikan, komposisi Angkatan Siber yang tengah direncanakan akan berbeda dari matra lain di TNI. Menurut Agus, Angkatan Siber TNI kemungkinan besar bakal merekrut masyarakat sipil atau aparatur sipil negara yang mahir dalam bidangnya. Memang kalau siber itu berbeda dengan satuan lain. Agus mengatakan, dia sudah diminta Presiden Joko Widodo Jokowi segera membentuk angkatan siber. Sudah saatnya Indonesia segera mempersiapkan pembentukan matra keempat Tentara Nasional Indonesia dengan menghadirkan Angkatan Siber, kata Bamsoet saat berpidato dalam Sidang Tahunan MPR RI dan Sidang Bersama DPR RI dan DPD RI di Kompleks Parlemen, Jakarta, Jumat 16 Agustus 2024. Apalagi dunia saat ini sudah memasuki era digitalisasi di mana operasi militer semakin dapat dikendalikan dari jarak yang sangat jauh, dengan lebih cepat, tepat, dan akurat. Ini penting, mengingat posisi geopolitik Indonesia masih sangat rawan, lantaran berhadapan langsung dengan trisula negara persemakmuran Inggris yaitu Malaysia, Singapura, dan Australia, yang tergabung dalam Five Power Defence Arrangement bersama Selandia Baru dan Britania Raya, dan di sisi lain, juga berada dalam arena pertarungan geopolitik Rusia, Tiongkok, dan Amerika, ujar Bamsoet.",0.1719134,berlebihan
