Title,Summary,Cosine Similarity,Label
"AHY Pastikan Fraksi Demokrat Di DPR Kawal Pilkada Sesuai Putusan MK, Minta KPU Segera Terbitkan PKPU","Ketua Umum Partai Demokrat Agus Harimurti Yudhoyono (AHY) menyampaikan pandangannya mengenai polemik pencalonan kepala daerah setelah adanya putusan Mahkamah Konstitusi (MK). Untuk itu, putra Presiden Ke-6 Susilo Bambang Yudhoyono (SBY) itu meminta Komisi Pemilihan Umum (KPU) untuk segera menerbitkan Peraturan KPU (PKPU) yang selaras dengan putusan MK. “ Saya ulangi, yang sejalan dengan keputusan MK dan juga tentunya segaris dengan pernyataan pimpinan DPR yang kemarin,” ujar AHY.Dia juga memastikan kader-kadernya yang berada di DPR RI dari Fraksi Partai Demokrat akan mengawal agar aturan pada putusan MK akan diakomodir. “ Sebelumnnya, DPR akhirnya memutuskan untuk tidak melanjutkan rencana mengesahkan revisi Undang-Undang Pilkada. Dengan demikian, keputusan judicial review Mahkamah Konstitusi (MK) akan berlaku. Oleh karenanya, pada saat pendaftaran pilkada pada tanggal 27 Agustus nanti yang akan berlaku adalah keputusan JR MK yang mengabulkan gugatan Partai Buruh dan Partai Gelora,"" tulisnya, Kamis 22 Agustus 2024.Dia melanjutkan, bahwa pembatalan revisi UU Pilkada tersebut terjadi pada pagi hari. """,0.18907757,relevan
"Bukan Kaesang, Gerindra Dukung Ahmad Luthfi-Taj Yasin Maimoen di Pilkada Jawa Tengah","Partai Gerindra mendukung pasangan Ahmad Luthfi dan Taj Yasin Maimoen untuk maju sebagai calon gubernur dan calon wakil gubernur di Pilkada Jawa Tengah 2024. Dukungan diberikan Partai Gerindra kepada pasangan tersebut pada sore ini. Ahmad Luthfi hadir langsung untuk menerima B1KWK. Diketahui, sempat beredar kabar Luthfi akan diduetkan dengan putra Presiden Jokowi, Kaesang Pangarep. "" Hal ini merupakan suatu kebanggaan bagi saya dan pasangan saya nanti adalah Gus Taj Yasin Maemon,"" kata Luthfi usai menerima dukungan di kantor DPP Partai Gerindra, Jakarta Selatan, Jumat 23 Agustus 2024.Luthfi menegaskan tidak ada alasan terkait Taj Yasin yang terpilih, bukan Kaesang. "" Artinya perjalanan politik kita ditentukan oleh partai-partai pengusung. Sebelumnya Partai Gerindra membocorkan ihwal siapa calon wakil gubernur yang bakal mereka usung di Pilkada Jawa Tengah. Sekretaris Jenderal Gerindra Ahmad Muzani memberikan ciri-ciri cawagub di Jateng ialah berlatar belakang santri.",0.5038274,relevan
"Banser Gelar Apel di Tengah Muktamar PKB, Cak Imin ke Kadernya: Jangan Mau Diadu Domba!","Di tengah gelaran Muktamar Partai Kebangkitan Bangsa (PKB) di Nusa Dua, Bali, Barisan Ansor Serbaguna (Banser) dan juga Ikatan Pencak Silat Pagar Nusa Nahdlatul Ulama (NU) menggelar Apel Kesetiaan di wilayah dan waktu bersamaan. Pelaksanaan Apel Kesetiaan Banser ini dikhawatirkan akan memicu ketegangan dan mengganggu pelaksanaan Muktamar PKB. Menanggapi hal itu, Ketua Umum DPP PKB Abdul Muhaimin Iskandar alias Cak Imin berpesan agar pasukan Banser Ansor bisa menjaga kedamaian dan tidak mudah diadu domba. "" Ya silakan kalau mau datang untuk meramaikan Muktamar PKB, monggo. Jangan warga NU mau diadu domba yang untung pihak ketiga,” tuturnya. Kalau sampai ada kerusuhan atau apa, itu urusan polisi ya, bukan urusan PKB,” ungkapnya. Saya sudah instruksikan kepada teman-teman, nanti kalau ada apel Banser di sekitar Bali yang mana kita juga laksanakan Muktamar, saya instruksikan kepada DPW PKB dan juga panitia Muktamar untuk menyediakan makan siang gratis,” pungkasnya.",0.42814428,relevan
"Usut Korupsi Dana Hibah di Jatim, Saksi yang Diperiksa KPK Tembus 90 Orang","Komisi Pemberantasan Korupsi (KPK) mengungkapkan pihaknya sudah memeriksa 90 saksi dalam kasus dugaan korupsi dana hibah untuk Kelompok Masyarakat (Pokmas) dari APBD Provinsi Jawa Timur (Jatim) Tahun Anggaran 2019-2022. Ke-90 saksi tersebut di antaranya merupakan ketua kelompok masyarakat dan koordinator lapangan atau korlap yang tersebar pada 3 kabupaten yaitu Bojonegoro, Gresik, dan Lamongan,"" kata Tessa kepada wartawan, Jumat 23 Agustus 2024. "" Jerat Puluhan Tersangka Sebelumnya, KPK menetapkan 21 tersangka dalam kasus dugaan suap pokok pikiran (Pokir) terkait alokasi dana hibah untuk Kelompok Masyarakat (Pokmas) dari anggaran pendapatan dan belanja daerah (APBD) Provinsi Jawa Timur. Juru bicara KPK Tessa Mahardhika menjelaskan dari 21 tersangka, empat di antaranya diduga menjadi penerima suap sementara 17 orang lainnya diduga memberikan suap. “ Sekadar informasi, kasus ini merupakan pengembangan dari perkara suap yang menjerat mantan Wakil Ketua DPRD Jatim, Sahat Tua Simanjuntak.",0.49921566,relevan
"Diusung Gerindra Jadi Cagub Papua Tengah, John Wempi Wetipo Sampaikan Komitmennya Lakukan Pembangunan","Dewan Pengurus Pusat (DPP) Partai Gerakan Indonesia Raya (Gerindra) resmi mengusung John Wempi Wetipo dan Ausilius You sebagai pasangan calon gubernur dan wakil gubernur Papua Tengah. Kami sudah petakan untuk penanganan,” ujarnya. Di lain sisi, Wempi menyampaikan terima kasih kepada Ketua Umum Partai Gerindra Prabowo Subianto yang telah memberikan kepercayaan kepada dirinya dan Ausilius You untuk ikut berkontestasi pada Pilkada Serentak 2024.Dirinya berkomitmen menjalankan amanah tersebut dengan baik bersama masyarakat Provinsi Papua Tengah. “ Semoga dengan pertolongan Tuhan, [kepercayaan yang diberikan] bisa kita lakukan dengan baik,” tandasnya. Saat ini Wempi menjabat sebagai Wakil Menteri Dalam Negeri (Wamendagri) yang salah satu tugasnya mengawal pembangunan Daerah Otonom Baru (DOB) Papua.",0.7511899,relevan
Dasco Tegaskan DPR-Pemerintah Sepakat Akomodasi Putusan MK dalam PKPU,"Wakil Ketua DPR RI Sufmi Dasco Ahmad menegaskan bahwa DPR dan Pemerintah sepakat untuk mengakomodasi putusan Mahkamah Konstitusi (MK) dalam Peraturan KPU (PKPU) pada rapat konsultasi yang akan digelar Senin (22/8) pekan depan. "" Dia mengatakan DPR RI telah berkomunikasi dengan unsur pemerintah, dalam hal ini Menteri Dalam Negeri, untuk bersama-sama mentaati putusan MK terkait pilkada. "" Hasil komunikasi dengan pemerintah bahwa pemerintah juga menyepakati, bahwa akan mentaati hasil putusan judicial review MK,"" ujarnya. Untuk itu, dia menyebut pada rapat konsultasi Komisi II DPR dengan KPU RI itu akan dihadiri oleh Mendagri yang akan menyampaikan persetujuan agar putusan MK diakomodasi dalam PKPU. "" Dalam rapat konsultasi dengan DPR hari Senin itu juga akan ikut,"" ucapnya. Putusan judicial review MK itu akan dituangkan dalam PKPU dan kemudian baru setelah itu sesuai dengan aturan yang ada, ya mungkin pada hari Senin juga langsung bisa dibuat oleh KPU PKPU-nya karena itu kan cuma ada dua pokok saja,"" tuturnya. Pengesahan Rancangan Undang-Undang Pemilihan Kepala Daerah Pilkada pada Kamis (22/8) batal dilaksanakan karena Rapat Paripurna dengan agenda pengesahan RUU Pilkada tidak memenuhi kuorum. RUU Pilkada menuai pro dan kontra karena dinilai dibahas secara singkat pada Rabu (21/8) oleh Badan Legislasi DPR RI dan Pemerintah. Adapun Putusan MK Nomor 70/PUU-XXII/2024 menegaskan bahwa batas usia minimum calon kepala daerah dihitung sejak penetapan pasangan calon oleh Komisi Pemilihan Umum (KPU).",0.18868385,relevan
"Siap Jadi Penjamin, Dasco Ungkap Kondisi Terkini Massa Demonstran Yang Ditahan Polda Metro Jaya","Wakil Ketua DPR RI Sufmi Dasco Ahmad bersama sejumlah anggota DPR lain menjadi penjamin bagi demonstran yang ditahan oleh Polda Metro Jaya saat kejadian kericuhan di depan gedung DPR pada Kamis 22 Agustus 2024. "" Kami tadi sudah menandatangani surat sebagai penjamin agar adik-adik ini bisa kembali ke rumah, ke keluarganya, kurang lebih ada 50 orang,"" kata Dasco di Jakarta, Jumat 23 Agustus 2024. ""Kami sudah melihat adik - adik yang di dalam dan melihat hampir seluruhnya dalam keadaan baik dan tadi kami sudah minta kepada pihak kepolisian dalam hal ini Wakapolda dan Dirreskrimum untuk dapat segera dipulangkan, "" katanya sebagaimana dilansir Antara. Sebelumnya, Kabid Humas Polda Metro Jaya Kombes Pol. Dia menjelaskan sebanyak 301 orang diamankan atas dugaan perusakan fasilitas umum DPR hingga tindakan kekerasan terhadap anggota yang bertugas. ""Orang yang ditangkap mengganggu ketertiban, merusak, tidak mengindahkan dan bahkan ada yang melakukan kekerasan,"" tambahnya.",0.46574724,relevan
"Perusahaan Media Mulai Gunakan REC PLN, Wujud Komitmen Pemanfaatan Energi Bersih","Perusahaan media kini mulai menggunakan energi bersih energi ramah lingkungan melalui layanan Renewable Energy Certificate (REC) dari PT PLN (Persero). Direktur Utama PLN, Darmawan Prasodjo mengatakan, REC adalah bentuk nyata PLN dalam mendorong penggunaan energi bersih di berbagai sektor industri termasuk media massa. Penjualan REC ini juga memperkuat posisi PLN dalam mendukung daya saing industri nasional dengan memberikan opsi energi yang ramah lingkungan. General Manager PLN Unit Induk Distribusi (UID) Jakarta Raya, Lasiran menjelaskan Kumparan membeli REC sistem unbundling sebanyak 393 unit yang bersumber dari pembangkit listrik tenaga air (PLTA) Cirata. Dengan pembelian ini, menunjukkan REC PLN kian diminati pelanggan. “ Hugo juga mengucapkan terima kasih untuk PLN karena telah mendukung Kumparan menjadi perusahaan dengan energi hijau. ""Dengan pembelian REC dari PLN menjadi salah satu langkah nyata kami untuk menuju operasional yang lebih ramah lingkungan. Jadi ini merupakan bagian dari komitmen kami dengan seluruh stakeholder, dan society untuk bersama-sama mengedepankan aksi nyata di Indonesia,"" kata Hugo.",0.22515573,relevan
"Akui Tangkap Direktur Lokataru dan Anak Machicha Mochtar, Polisi Ogah Kasih Alasan Penangkapan","Polda Metro Jaya membenarkan menangkap Direktur Lokatatu, Del Pedro Marhaen dan staf LBH Jakarta sekaligus anak Machica Mochtar, Iqbal Ramadhan saat aksi demonstrasi tolak pengesahan Revisi Undang-undang atau RUU Pilkada di depan Gedung DPR RI, Jakarta, pada Kamis 22 Agustus 2024 kemarin. Saksi yang mendukung dalam perbuatan itu akan dilakukan pendalaman, objektif transparan, dan proporsional,"" kata Ade Ary di Polda Metro Jaya, Jakarta, Jumat 23 Agustus 2024.Ade Ary menyebut total ada 301 massa aksi demonstrasi tolak RUU Pilkada yang ditangkap. Beberapa di antaranya ditangkap karena dituding menggangu ketertiban, merusak fasilitas umum, hingga melawan anggota. Adapun dari 301 orang yang ditangkap 112 di antaranya diklaim telah dipulangkan. "" ""Kami akan menjamin sebagai penjamin mereka,"" ungkap Dasco. Hidung Patah Sementara itu, Ibunda Muhammad Iqbal Ramadhan, Machica Mochtar, mengatakan ingin segera bertemu dan melihat kondisi Iqbal yang kabarnya mengalami patah hidung. Pedangdut tersebut juga sudah berencana akan membawa anaknya ke rumah sakit dan melakukan visum. "" Hari ini saya hadir untuk menjemput anak saya dan membawa ke rumah sakit. Terlebih anaknya sampai mengalami patah hidung karena kejadian tersebut. "" Saya belum tahu ini, saya kan baru mau ketemu anak saya.",0.15911734,relevan
Respons Relawan Usai Megawati Minta Anies Nurut kalau Mau Jadi Cagub Jakarta dari PDIP,"Koordinator Relawan Anies, Iwan Tarigan, masih optimis Anies Baswedan maju sebagai bakal calon gubernur di Pilkada Jakarta 2024. Kami menghargai pernyataan Ibu Mega dan sangat kami hormati,"" ujar Iwan kepada , Jumat 23 Agustus 2024 Iwan kemudian memuji Megawati yang disebutnya sebagai Ketua partai yang teguh menjalankan konstitusi. "" Tidak banyak Politisi yang ada saat ini seperti Ibu Megawati,"" katanya. Dia lebih menyerahkan sepenuhnya pada Anies dan partai pengusung. "" Sejauh ini kata Iwan, PDIP juga sudah mengutus kadernya yakni Ketua DPP PDIP Ahmad Basarah untuk berkomunikasi langsung dengan Anies. Megawati Minta Anies Nurut Sebelumnya Megawati mempertanyakan alasan terkait dirinya yang diminta untuk mengusung Anies Baswedan di Pilkada Jakarta 2024. Kan tadi di depan itu aku kaget toh, ya, ada baju merah hitam, tetapi pasang spanduknya suruh gotong Pak Anies ya? Kemudian juga mempertanyakan Anies akan nurut atau tidak. "" Dia (Anies) benar ini kalau mau sama PDI Perjuangan? Kalau mau PDI Perjuangan, jangan kayak begitu dong, ya. Iya, dong,"" ucap presiden RI kelima tersebut.",0.15921694,relevan
Kata Menkumham Soal Isu Jokowi Terbitkan Perpu Pilkada: Terlalu Didramatisir,"Menteri Hukum dan HAM (Menkumham) Supratman Andi Agtas menilai isu bahwa Presiden Jokowi akan menerbitkan Peraturan Pemerintah Pengganti Undang-undang atau Perpu Pilkada usai DPR RI batal mengesahkan Rancangan Undang-Undang Pilkada terlalu didramatisir. "" Ini kan terlalu didramatisir,"" kata Supratman seusai menghadiri rapat dengan Komisi III DPR RI di Kompleks Parlemen, Senayan, Jakarta, Jumat 23 Agustus 2024. Sampai hari ini saya belum mendengar tentang hal tersebut, baru kali ini saya dengar dan sampai hari ini tidak ada upaya menuju ke arah sana,"" katanya sebagaimana dilansir Antara. Dia juga mengatakan bahwa Kemenkumham belum mendapatkan arahan dari Presiden setelah DPR RI membatalkan pengesahan RUU Pilkada. Dia menegaskan bahwa pihaknya akan mengikuti saja proses legislasi yang bergulir di DPR RI terkait RUU Pilkada, begitu pula dengan penundaan Rapat Paripurna yang awalnya dijadwalkan akan mengesahkan RUU tersebut menjadi undang-undang. "" Kalau pemerintah sifatnya sekali lagi ini masih di ranah DPR dalam rangka untuk penjadwalan yang kemarin. Jangan berandai-andai lah kan pernyataannya sudah tegas sekali semalam dari pimpinan DPR. Dia memastikan, pendaftaran calon kepala daerah pada 27 Agustus 2024 bakal menerapkan putusan Mahkamah Konstitusi. Walaupun demikian, massa dari berbagai pihak menggelar unjuk rasa di area kompleks parlemen itu sejak siang hingga petang. RUU Pilkada menuai pro dan kontra karena dinilai dibahas secara singkat pada Rabu (21/8) oleh Badan Legislasi DPR RI dan Pemerintah.",0.1952953,relevan
"Muncul Kekhawatiran RUU Pilkada Disahkan Diam-diam, Menkumham Bilang Begini","Menteri Hukum dan HAM (Menkumham) Supratman Andi Agtas, meminta semua pihak tak berandai-andai soal kemungkinan pemerintah bersama DPR RI mengesahkan RUU Pilkada secara diam-diam.. Ia menegaskan, pernyataan DPR RI sudah sangat jelas, jika pengesahan RUU Pilkada batal dilakukan. "" Jangan berandai-andai lah, kan sudah pernyataannya sudah jelas sekali semalem dari pimpinan DPR, ya kan? Menurut dia, kalau pun ada kemungkinan pengesahan dilakukan pada periode depan. Nantinya dimungkinkan juga akan disempurnakan. Hal itu disampaikan Dasco usai pengesahan RUU Pilkada dibatalkan di Rapat Paripurna di Kompleks Parlemen, Senayan, Kamis 22 Agustus 2024.""Jadi RUU Pilkada ini mungkin nanti pada periode depan tetap akan dilaksanakan,"" kata Dasco dalam konferensi persnya. Menurut dia, RUU Pilkada kekinian memang terlihat belum sempurna. Maka untuk itu ke depan akan ada lagi penyempurnaan. """,0.58230424,relevan
LBH Bongkar Suasana di PMJ usai Demo Tolak RUU Pilkada: Pendemo Jalani Pemeriksaan dengan Kondisi Babak Belur,"Demonstran yang diamankan dari depan Gedung DPR, Jakarta diduga jalani pemeriksaan yang tidak layak oleh polisi di Polda Metro Jaya (PMJ) . Lembaga Bantuan Hukum (LBH) Jakarta mengungkap suasana di PMJ pada Kamis (22/8) malam dipenuhi banyak pendemo dalam kondisi babak belur. Ketika dibawa ke Polda Metro Jaya sudah dalam kondisi syok secara mental, sakit secara fisik. Menurit Fadhil, proses tersebut terkesan dipaksakan. Bagaimana beranjak pada proses pemeriksaan, pada pertanyaan-pertanyaan berikutnya. Tapi ini yang kemudian dilakukan dan menurut kami, cenderung dipaksakan,"" tuturnya. Trauma fisik dan psikis itu dialami para pendemo ketika demonstrasi mulai ricuh pada malam hari. Fadhil mengungkap, massa aksi yang ditangkap mengalami praktik penyiksaan karena dipaksa mengaku lakukan kesalahan tertentu, seperti pelemparan batu dan merobohkan pagar Gedung DPR. Fadhil menuturkan, kekerasan dilakukan sejak penangkapan dilakukan, perjalanan menuju Pos Pamdal, hingga di dalam pos juga kekerasan masih dilanjutkan. "" Salah satu yang menjadi korban kekerasan tersebut ada seorang staf LBH Jakarta yang sampai alami patah tulang hidung. "" Kemudian sekujur wajahnya mengalami lebam,"" ungkap Fadhil.",0.151275,relevan
Polisi Penjaga Demo Kawal Putusan MK di Gedung DPR RI Bingung Mendadak Diberi Bunga,"Massa demonstran Kawal Putusan MK merobohkan pagar Gedung DPR RI kemarin, Kamis (22/8/24). Di tengah panasnya suasana demo soal Revisi UU Pilkada, puluhan mahasiswa ini sukses menyita perhatian. Mereka berjalan maju ke barisan paling depan untuk menemui polisi-polisi yang sedang menghalau dengan perisai huru-hara. Bunga-bunga itu sontak diletakkan di saku hingga rompi milik para polisi. Sementara itu, ekspresi wajah dari para polisi ini terlihat kebingungan saat diberi bunga oleh para pendemo. Video tersebut sontak mengundang beragam komentar dari warganet. “syarat jdi polisi harus bisa tahan tawa,” komentar @Oc*** “yg tiba"" mekar di tamengg~,” sahut @su*** “Salfok ada yg benerin bunganya lagi,” tulis @ni*** Kontributor : Kanita",0.6224952,relevan
Ganjar Pranowo Spill Calon Kepala Daerah yang Disiapkan PDIP di Pilkada DKI Jakarta hingga Jateng,"Walau telah diumumkan, PDI Perjuangan urung sepenuhnya membagikan nama calon kepala daerah yang akan diusung, termasuk salah satunya di DKI Jakarta. Ganjar Pranowo pun memberi sedikit bocoran terkait hal itu. Ketua DPP PDI Perjuangan bidang Pemerintahan dan Otonomi Daerah, Ganjar Pranowo mengakui masih ada beberapa nama yang urung diumumkan mengingat ada sejumlah pertimbangan, diantaranya terkait konstelasi politik terkini. Di Jawa Tengah ada Mas Hendi, dia kan punya pengalaman di sana. Ini bisa ke DKI atau Jawa Tengah,"" terangnya. Ini contoh-contoh kalau saya boleh sebut nama hari ini meski bisa jadi dalam perkembangan itu nama lain bisa muncul kita ngga memungkiri ya. Tapi kalau saya suruh dorong nama-nama dari PDI Perjuangan itu begitu,"" tukasnya.",0.8265478,relevan
Susi Pudjiasti Ungkap Harga Jet Gulfstream Yang Diduga Dipakai Kaesang-Erina Ke AS: Bisa Buat Beli 40 Pesawat Susi Air,"Eks Menteri Perikanan dan Kelautan, Susi Pudjiastuti turut berkomentar tentang pesawat jet Gulfstream G650ER yang diduga digunakan Kaesang Pangarep dam Erina Gudono untuk pergi ke Amerika Serikat. Susi mengungkap perkiraan harga satu pesawat jet pribadi tersebut. Harga pesawat gulfstream G 659 bisa beli 40 pesawatnya Susiair "" kata Susi sembari mengomentari cuitan Pengamat Penerbangan Alvin Lie tentang data penerbangan pesawat Kaesang dan Erina, dikutip Jumat 23 Agustus 2024.Dikutip dari situs resmi Susi Air, PT. Harga pesawat tersebut dikenal fantastis, yakni sekitar 2,3 juta dolar Amerika Serikat atau sekitar Rp 32 miliar. ""Pemilik yang terdaftar adalah penerima kuasa atau pengelola harta (Trustee) dari Bank of Utah, AS. Mungkin kreditnya belum lunas,"" ujar Alvin pada cuitannya di X.",0.60601604,relevan
Ganjar Pranowo: Suasana Pilkada Kali Ini Efek Pilpresnya Masih Kental Sekali,"Ketua DPP PDI Perjuangan bidang Pemerintahan dan Otonomi Daerah, Ganjar Pranowo menyebut konstelasi politik jelang pilkada kali ini, efek pilpresnya masih sangat kental sekali. "" Konsekuensinya hasil pemilu legislatif yang kemudian menentukan pilkada, maka bila daerah yang suaranya kecil dan tidak memenuhi syarat tidak bisa mengajukan calon, contohnya di DKI Jakarta,"" jelasnya. Maka apa yang terjadi, lanjut Ganjar, PDIP memilih tidak mengajukan calon karena memang tak ada kewajiban mengajukan calon di Pilkada tidak seperti Pilpres. Sampai tiba-tiba ada putusan MK itu bisa mengajukan sendiri. Pada saat itu rasa-rasanya terjadi apa ya situasi berubah. Kalau di satu daerah terjadi akumulasi kekuatan itu ada apa? Adakah sumber daya yang harus dikuasai pada saat itu Konstelasi itu yang saya baca hari ini karena adanya efek Pilpres,"" ungkapnya. Maka ketika kemudian pasti sendiri dilawan, dikeroyok ngga.",0.6239257,relevan
PKB Bakal Prioritaskan Penyelesaian Krisis Iklim di Muktamar Bali,"PKB mendukung keberpihakan terhadap keberlanjutan ekologis jelang penyelenggaran Muktamar partai pada 24-25 Agustus 2024. Hal itu ditandai dengan penanaman pohon mangrove di Denpasar, Bali. Krisis Iklim itu nyata, PKB bukan hanya sekedar ikut ambil bagian, tapi di Muktamar PKB tanggal 24-25, kita juga akan membahas soal komitmen kami terhadap keadilan ekologis dan membuatnya menjadi keputusan serius partai untuk 5 tahun ke depan,"" kata Cucun kepada wartawan, dikutip Jumat 23 Agustus 2024. Menurutnya, percepatan dan perluasan penanaman mangrove akan jadi bagian yang dikerjakan oleh PKB. Padahal tantangan dan ancaman tentang lingkungan ini sudah nyata,"" jelasnya. Dan ini menjadi bagian dari agenda muktamar kita.",0.8831103,relevan
"Sosok Marie Antoinette yang Disangkutpautkan Dengan Istri Kaesang, Erina Gudono","Sosok Marie Antoinette kini tengah dibicarakan di media sosial yang disangkutpautkan dengan istri Kaesang Pangarep, Erina Gudono. Hal ini karena di saat rakyat Indonesia sedang berjuang dalam aksi Kawal Putusan MK, menantu dan anak presiden ini malah pamer kegiatan hedonnya di Amerika Serikat. Sosok Marie Antoinette yang merupakan anak dari Kaisar Romawi Francis I yang menikah dengan Raja Perancis terakhir, Louis XVI yang berkuasa pada 1774 hingga 1793.Marie Antoinette ini terkenal dengan kata-kata “let them eat cake” (biarkan mereka memakan kue) di saat masyarakat Perancis sedang mengalami krisis. Dia juga selalu mengambil peran dalam pemilihan berbagai kesempatan. Ia bahkan pernah mengubah rambutnya menjadi bentuk kapal pesiar. Di Desa itu dibuatkan rumah pertanian, pondok, penggilingan, hingga hewan ternak. Tempat bak dibuat tempat permainan oleh ratu dan teman-temannya. Di sana, Marie akan berpakaian seperti penggembala wanita dan berpura-pura menjadi petani. Berjalan di sekitar peternakan hingga memerah susu sapi dan domba. If the people have no bread, then let them eat cake. ""Dengan adanya revolusi dan semua yang diperbuatnya pun diadili. Saat itu Marie berusia 37 tahun dan dieksekusi mati.",0.17428625,relevan
"Bakal Berhadapan dengan Jagoan dari PDIP di Pilkada Jakarta, Begini Respons Ridwan Kamil","PDI Perjuangan kemungkinan besar bakal mengusung pasangan calon sendiri untuk Pilkada Jakarta 2024. Saya tidak mau berandai-andai (siapa lawan dari PDIP), justru semakin banyak semakin bagus warga punya banyak pilihan program mana yang cocok setahun kedepan untuk Jakarta,"" kata Ridwan Kamil di kantor DPP Partai Gerindra, Jakarta Selatan, Jumat 23 Agustus 2024.Lebih lanjut, pria yang akrab disapa Kang Emil ini memastikan sudah merancang sejumlah program unggulan bersama dengan pasangannya Suswono. Nantinya program ini bakal disampaikan ke masyarakat Jakarta pada waktu yang tepat. "" Program Bang Emil dan Bang Suswono nanti akan kami sampaikan di waktu yang tepat. Kami lagi tahap namanya  pendaftaran administration politik. Partai Gerindra baru saja memberikan surat rekomendasi untuk Ridwan Kamil dan Suswono maju sebagai bakal calon gubernur dan wakil gubernur di Pilkada Jakarta 2024. "" Sebelumnya pasangan RK-Suswono telah dideklarasikan dengan dukungan 12 partai politik. Ke-12 partai itu yakni Partai Gerindra, Golkar, PKS, NasDem, PKB, PSI, Demokrat, PAN, Garuda, Gelora, Perindo dan PPP.",0.20842242,relevan
"Dapat Surat Rekomendasi Gerindra, Ridwan Kamil-Suswono Bakal Daftar ke KPUD Jakarta 28 Agustus","Partai Gerindra memberikan rekomendasi untuk Ridwan Kamil dan Suswono maju sebagai bakal calon gubernur dan wakil gubernur di Pilkada Jakarta 2024. "" Lebih lanjut, Ridwan Kamil mengatakan dirinya bersama dengan Suswono beserta partai politik pengusung bakal mendaftar ke KPUD Provinsi DKI Jakarta pada 28 Agustus 2024.""Saya bersama insyaallah calon wakil gubernur Suswono kalau tidak ada halangan di tanggal 28 yang akan mendaftar di Jakarta,"" jelas Ridwan Kamil. Mohon doanya semua mudah2an dilancarkan semua,"" katanya. Dia mengatakan semakin banyak pasangan yang maju di Pilkada Jakarta menguntungkan warga Jakarta. ""Semakin banyak gagasan rakyat diuntungkan,"" katanya. Sebelumnya pasangan RK-Suswono telah didukung 12 partai politik, yakni Partai Gerindra, Golkar, PKS, NasDem, PKB, PSI, Demokrat, PAN, Garuda, Gelora, Perindo dan PPP.",0.6105515,relevan
CEK FAKTA: Hoaks Video Petugas Upacara 17 Agustus di IKN Berlumur Lumpur,"Beredar di media sosial sebuah video yang memperlihatkan aksi pasukan pengibar bendera yang bertugas di upacara HUT RI. Dalam video tampak seragam putih yang dikenakan anggota paskibra kotor berlumur lumpur. Akun tersebut menuliskan caption demikian: ""Ya Allah habis upacara di IKN sampai lumpur semua.... DIRGAHAYU INDONESIAKU...""Dlalam video tampak sejumlah anggota paskibra sedang bertugas mengibarkan bendera merah putih di hari peringatan Kemerdekaan RI. Bukti lain yang menyatakan bahwa momen itu bukan upacara bendera di IKN adalah unggahan akun Tiktok khoko_415 pada 18 Agustus 2024. Dalam unggahan tersebut disematkan lokasi yaitu Lapangan Sasadu, West Halamhera Regency. Video tersebut termasuk ke dalam konten yang menyesatkan.",0.8193468,relevan
"Polisi Tangkap 301 Massa Aksi Tolak Pengesahan RUU Pilkada di DPR, Tapi Baru Segini yang Dipulangkan","Polisi menangkap 301 massa aksi yang menggelar demonstrasi menolak pengesahan Revisi Undang-Undang atau RUU Pilkada di depan Gedung DPR RI, Jakarta, pada Kamis (22//2024). Mereka ditangkap karena dituding menggangu ketertiban, merusak fasilitas umum, hingga melawan anggota. Kabid Humas Polda Metro Jaya Kombes Ade Ary Syam Indardi merincikan 105 di antaranya ditangkap dan dibawa ke Polres Metro Jakarta Barat. Kemudian 50 di Polda Metro Jaya, 143 di Polres Metro Jakarta Timur, dan 3 di Polres Metro Jakarta Pusat. "" Ada 301 oang yang telah diamankan,"" kata Ade Ary di Polda Metro Jaya, Jakarta, Jumat 23 Agustus 2024. Menurut klaim Ade Ary, 105 massa aksi yang sempat ditangkap dan dibawa ke Polres Metro Jakarta Barat telah dibebaskan seluruhnya.",0.73941755,relevan
"Temui Wakapolda Metro Jaya, Dua Elite Gerindra Minta Massa Aksi Tolak Pengesahan RUU Pilkada Dibebaskan","Wakil Ketua DPR RI, Sufmi Dasco Ahmad, menemui Wakapolda Metro Jaya Brigjen Djati Wiyoto Abadhy di Polda Metro Jaya, Jakarta, Jumat 23 Agustus 2024. ""Kami ingin meminta kepada pihak kepolisian agar adik-adik segera dikembalikan ke rumahnya sepanjang tidak ada pelanggaran tindak pidana yang berat,"" kata Dasco. Kami akan menjamin sebagai penjamin mereka dikeluarkan,"" katanya. Sementara Kabid Humas Polda Metro Jaya Kombes Ade Ary Syam Indardi sebelumnya mengungkap ada 301 massa aksi demonstrasi tolak pengesahan RUU Pilkada yang ditangkap pada Kamis 22 Agustus 2024. Mereka 50 di antaranya ditangkap dan dibawa ke Polda Metro Jaya. Dari 301 yang ditangkap beberapa di antaranya masih ada yang berstatus anak. Namun mereka diklaim telah dikembalikan ke orangtuanya.",0.78956324,relevan
